side,failed,day_move_pct,fail_time,opp_accept,re_accept,first_after_fail,close_against,close_beyond_opp,close_back_beyond_orig
long,True,0.27949690556998696,10:15:00,False,True,same,False,False,True
long,False,0.32772232980782245,,,,,,,
long,True,0.09411065431670362,14:30:00,False,True,same,False,False,True
short,True,0.13355097195428822,10:15:00,True,False,opposite,True,False,False
long,True,0.09381326223276698,10:45:00,False,True,same,False,False,True
short,False,-0.13745029699081535,,,,,,,
long,True,-0.024543491066164602,15:15:00,False,False,none,True,False,False
long,True,-0.004908698213235141,14:15:00,False,False,none,True,False,False
long,True,0.19700551615444706,11:15:00,False,True,same,False,False,True
short,True,0.13729528292634186,10:30:00,True,False,opposite,True,True,False
short,True,0.019538882375913502,13:45:00,False,False,none,True,False,False
short,False,-0.8425871809857655,,,,,,,
long,True,-0.3429859375765565,10:30:00,True,False,opposite,True,True,False
long,True,0.3337259521005276,12:45:00,False,True,same,False,False,True
short,True,0.18590998043053197,15:00:00,False,False,none,True,False,False
long,True,-0.8010550481121426,14:15:00,True,False,opposite,True,True,False
long,False,0.6984064528821499,,,,,,,
short,True,0.3629764065335772,10:45:00,True,True,same,True,True,False
short,False,-0.43050731373219797,,,,,,,
short,True,-1.0847690570853552,10:45:00,False,True,same,False,False,True
long,True,1.2399163429937188,10:30:00,False,True,same,False,False,True
short,True,0.1770738545535,11:00:00,True,True,same,True,False,False
long,True,0.4553243574051402,10:15:00,False,True,same,False,False,True
short,True,-0.5048053587030199,10:45:00,False,True,same,False,False,True
short,False,-0.7090117842648236,,,,,,,
long,True,0.10874938210578833,11:45:00,False,True,same,False,False,False
long,False,1.0064134188455975,,,,,,,
short,False,-1.817825469155776,,,,,,,
long,False,0.7960199004975133,,,,,,,
long,False,0.8828370492293791,,,,,,,
long,True,-0.0937022241949026,12:15:00,False,False,none,True,False,False
short,True,-1.3662013662013694,11:00:00,False,True,same,False,False,True
short,True,0.015060240963848948,10:15:00,False,True,same,True,False,False
long,True,0.4542278127183774,10:30:00,False,True,same,False,False,True
short,True,-0.5054258956444069,10:30:00,False,True,same,False,False,True
long,True,-0.9409880374393165,10:45:00,True,False,opposite,True,True,False
short,True,1.9136581671295172,11:15:00,True,False,opposite,True,True,False
short,True,-1.5482334259626862,10:45:00,False,True,same,False,False,True
short,True,-1.9161069572931178,12:00:00,False,True,same,False,False,True
short,True,-1.3747216900533266,10:45:00,True,True,opposite,False,False,True
long,True,-0.6623898190163291,12:15:00,False,False,none,True,False,False
long,True,0.8719302455803435,10:15:00,True,True,opposite,False,False,True
long,True,1.5362600572385032,12:15:00,False,True,same,False,False,True
long,True,0.057771592132560556,13:00:00,False,True,same,False,False,False
long,False,1.563074659801389,,,,,,,
long,False,1.398083067092637,,,,,,,
short,True,-0.8293749528764272,12:45:00,False,True,same,False,False,True
long,False,0.5519733045638242,,,,,,,
long,True,0.6180531326322125,12:15:00,False,True,same,False,False,True
long,True,0.2903225806451637,10:45:00,False,True,same,False,False,True
long,True,1.08398413441404,10:45:00,False,True,same,False,False,True
short,True,-0.024455857177796414,15:30:00,False,False,none,False,False,False
short,True,0.6855373728438696,10:15:00,True,False,opposite,True,True,False
short,True,-0.24013063106329557,15:15:00,False,False,none,False,False,False
short,True,0.01445191126527856,13:45:00,False,False,none,True,False,False
short,True,-0.6342444114690537,10:45:00,False,True,same,False,False,False
short,True,0.3711022217938176,10:30:00,True,False,opposite,True,True,False
short,True,-0.26601481055430476,10:45:00,False,True,same,False,False,False
long,False,0.31948114340620837,,,,,,,
long,True,0.28251292855774324,11:45:00,False,True,same,False,False,True
long,True,0.5871920237752848,10:30:00,False,True,same,False,False,True
long,True,0.2331002331002363,11:00:00,True,False,opposite,False,False,False
long,True,0.3323126587386316,10:15:00,False,True,same,False,False,True
short,True,-0.08773177787262387,12:30:00,False,True,same,False,False,False
long,True,0.6424541273529094,10:15:00,False,True,same,False,False,True
short,True,-0.3536568114301919,11:30:00,False,False,none,False,False,False
long,False,0.8862594150212733,,,,,,,
short,False,-0.6794144428101223,,,,,,,
long,False,0.5229463217878649,,,,,,,
short,True,-0.0186358553857624,13:00:00,False,False,none,False,False,False
long,False,0.5376093837274221,,,,,,,
long,True,0.29328243564081813,10:30:00,False,True,same,False,False,True
short,True,0.025496604315877747,11:15:00,False,False,none,True,False,False
short,True,0.03943217665614007,11:30:00,False,False,none,True,False,False
short,False,-0.4556126362769808,,,,,,,
long,False,1.5286473715298232,,,,,,,
short,True,-1.429204261966388,10:45:00,False,True,same,False,False,True
long,True,0.20283975659227682,14:15:00,False,False,none,False,False,False
short,False,-1.508692151011315,,,,,,,
short,True,-0.9851143652426453,10:15:00,True,True,opposite,False,False,True
long,True,1.7271283742518628,12:30:00,False,True,same,False,False,True
long,True,0.9728501432054504,10:30:00,False,True,same,False,False,True
long,False,0.4261396895268055,,,,,,,
long,True,0.3617860560651609,13:00:00,False,True,same,False,False,False
short,True,-0.7532214702883122,10:15:00,False,True,same,False,False,True
long,True,0.3722315280104249,11:00:00,False,True,same,False,False,True
long,True,0.03246979149755802,12:15:00,False,False,none,False,False,False
short,True,-0.3976929159495879,10:45:00,False,True,same,False,False,True
short,False,-0.763322920825793,,,,,,,
short,False,-1.0820194525694937,,,,,,,
short,False,-1.4735528463089342,,,,,,,
long,True,0.6075569433350081,13:15:00,False,True,same,False,False,True
long,False,1.0831961443943383,,,,,,,
short,True,-0.9624888219513239,15:00:00,False,True,same,False,False,True
short,True,-1.2235316434685783,10:30:00,False,True,same,False,False,False
short,False,-1.0035671819262793,,,,,,,
long,True,0.48773385746523346,10:30:00,True,False,opposite,False,False,False
short,True,-1.7648048856723886,13:00:00,False,True,same,False,False,True
short,True,1.3185305002083147,10:15:00,True,False,opposite,True,True,False
short,True,0.19479114061033975,12:00:00,True,False,opposite,True,False,False
long,True,0.8160219531569535,13:15:00,False,True,same,False,False,True
long,False,1.472372208082584,,,,,,,
long,True,0.21333958504279327,11:45:00,False,True,same,False,False,True
long,True,0.03279149294983519,14:00:00,False,True,same,False,False,True
short,True,-0.987530934703984,12:15:00,False,True,same,False,False,True
short,True,-2.0965451964032322,12:15:00,False,True,same,False,False,True
long,False,1.0110538664344748,,,,,,,
short,True,-0.6733926046634142,10:45:00,False,True,same,False,False,True
short,True,0.6597640260052939,10:30:00,True,False,opposite,True,True,False
short,True,0.6269517747741427,13:15:00,True,False,opposite,True,True,False
long,False,0.32838378069675045,,,,,,,
long,True,0.648321226604831,10:45:00,False,True,same,False,False,True
long,True,-0.7956999342784599,12:30:00,True,False,opposite,True,True,False
short,True,0.06650831353920417,11:00:00,True,False,opposite,True,False,False
long,False,1.003115558912393,,,,,,,
long,True,0.24976657329598417,12:30:00,True,True,opposite,False,False,False
long,False,0.5274725274725389,,,,,,,
short,True,0.5830100764340207,10:45:00,True,False,opposite,True,True,False
long,True,0.11639318072895755,10:45:00,False,True,same,False,False,True
short,True,0.25336681123031557,10:30:00,True,True,opposite,True,True,False
long,False,0.551315639594474,,,,,,,
long,False,0.7163908410791286,,,,,,,
short,True,0.17115189730887437,10:30:00,True,True,opposite,True,True,False
long,True,0.21837010355694186,12:30:00,False,True,same,False,False,True
long,True,-0.09900321760458741,10:15:00,True,True,same,True,False,False
long,True,0.40277215246840026,14:15:00,False,True,same,False,False,True
short,False,-0.41469592701351976,,,,,,,
long,True,0.6873469754486994,12:15:00,False,True,same,False,False,True
short,True,-0.18797413117908057,14:00:00,False,False,none,False,False,False
long,True,-0.03148260586025575,12:45:00,False,True,same,True,False,False
long,True,-0.10548523206752591,10:30:00,True,False,opposite,True,False,False
long,True,-1.0526079035559244,10:45:00,True,False,opposite,True,True,False
long,True,0.05895424243800296,14:15:00,False,True,same,False,False,False
short,True,-1.134081781672136,11:00:00,False,True,same,False,False,True
short,True,-0.7284462886122722,11:00:00,False,True,same,False,False,True
long,True,0.7623297541021534,11:30:00,False,True,same,False,False,True
short,False,-0.3555925002309168,,,,,,,
long,False,0.9489067947267449,,,,,,,
long,False,0.4083880145000496,,,,,,,
long,True,1.2575014888451141,11:15:00,True,True,opposite,False,False,True
long,True,0.042937853107338775,10:30:00,False,False,none,False,False,False
long,True,-0.1030627562565889,15:15:00,False,True,same,True,False,False
long,True,-0.16167785687017933,10:45:00,True,True,same,True,True,False
long,True,-0.3306045340050301,12:45:00,True,False,opposite,True,True,False
short,False,-2.503323494288101,,,,,,,
long,True,0.4869070916037721,12:15:00,False,True,same,False,False,False
long,True,0.41980749159227226,11:15:00,False,True,same,False,False,False
long,True,-0.7807134026283302,11:30:00,True,False,opposite,True,True,False
long,False,1.418373536135853,,,,,,,
long,True,-0.11045655375552244,11:15:00,True,True,same,True,True,False
short,True,0.6746249542627147,11:30:00,True,False,opposite,True,True,False
long,False,0.44995909462777206,,,,,,,
short,False,-0.33681450336815466,,,,,,,
short,True,-0.190705382886458,11:00:00,False,False,none,False,False,False
long,False,0.35393411380342243,,,,,,,
long,True,0.12013509531474398,14:00:00,False,False,none,False,False,False
short,True,-0.6148852518972459,10:30:00,False,True,same,False,False,True
long,False,1.0253593335164402,,,,,,,
short,True,0.2812844573460316,10:30:00,True,False,opposite,True,True,False
long,True,0.7159582132564735,10:15:00,False,True,same,False,False,True
long,False,0.2809548038847032,,,,,,,
short,False,-0.6152629150277922,,,,,,,
short,True,-0.267379679144375,10:45:00,True,False,opposite,False,False,False
short,True,-0.0980195593575206,13:45:00,False,True,same,False,False,True
short,True,-1.0383494056963483,11:00:00,False,True,same,False,False,True
long,True,0.9547670639219907,10:30:00,False,True,same,False,False,True
short,True,-0.15608276846236224,13:30:00,False,True,same,False,False,True
short,True,-1.2239408204438584,10:15:00,False,True,same,False,False,True
short,True,-0.8565601631543185,10:15:00,False,True,same,False,False,False
long,True,0.6035665294924497,11:30:00,False,True,same,False,False,False
long,True,0.17990465053521199,12:00:00,False,False,none,False,False,False
short,True,-0.46656647450707966,12:45:00,False,True,same,False,False,True
long,False,0.1586618010380958,,,,,,,
short,True,-0.2659095006309786,11:30:00,False,True,same,False,False,True
long,False,0.6431228431855729,,,,,,,
short,True,-0.27310271326436153,10:15:00,False,True,same,False,False,False
long,False,0.5932203389830581,,,,,,,
short,True,-0.2391655778727575,11:15:00,False,True,same,False,False,True
long,True,-0.013306719893557695,15:30:00,False,False,none,True,False,False
long,False,0.6887205349803471,,,,,,,
long,True,0.044179368235042205,10:15:00,False,True,same,False,False,False
short,False,-0.9672207343795147,,,,,,,
long,False,1.3099561120146097,,,,,,,
short,True,-0.5117007432894338,12:30:00,False,True,same,False,False,True
short,True,-0.2337788363989124,10:15:00,False,False,none,False,False,False
long,True,0.05324104884865122,10:45:00,False,True,same,False,False,False
long,True,-0.18097550209665858,11:00:00,False,False,none,True,False,False
short,False,-0.16898652554808713,,,,,,,
short,False,-0.95638183768324,,,,,,,
short,True,0.08594951596851974,10:30:00,True,False,opposite,True,False,False
long,False,0.9866198134883097,,,,,,,
short,False,-0.18222222222221696,,,,,,,
short,True,-0.29993732652879856,11:00:00,False,True,same,False,False,True
long,True,0.26237220664073746,11:15:00,False,True,same,False,False,True
long,False,0.6437332008221608,,,,,,,
short,True,0.1008087098725241,14:00:00,True,True,same,True,False,False
long,False,1.0432921663917183,,,,,,,
short,True,-0.6147676442720962,12:45:00,False,True,same,False,False,True
long,True,-0.024201887747254958,11:45:00,True,False,opposite,True,False,False
short,True,-0.019781958853537507,13:30:00,False,False,none,False,False,False
long,True,-0.42478265654232183,11:00:00,True,True,same,True,True,False
short,False,-0.6318245861218652,,,,,,,
short,True,-0.642502658631694,11:00:00,False,True,same,False,False,True
short,True,-1.2227034831257866,11:15:00,False,True,same,False,False,True
short,True,-0.35830914368650824,10:45:00,True,True,same,False,False,False
short,True,-0.19839480566327117,11:15:00,False,True,same,False,False,True
short,False,-0.24103442061632618,,,,,,,
long,True,0.41132624306881027,13:15:00,False,True,same,False,False,True
short,True,0.09268678648131079,13:00:00,True,True,same,True,True,False
short,True,-1.064483111566028,10:15:00,False,True,same,False,False,True
short,True,-1.3676260461318646,10:45:00,False,True,same,False,False,True
short,True,0.22466300549175422,10:45:00,True,False,opposite,True,True,False
long,False,0.8396381025076893,,,,,,,
long,False,0.5067792842853969,,,,,,,
long,True,-0.08165427140114367,10:15:00,True,True,same,True,False,False
long,False,0.5387765829299784,,,,,,,
long,False,0.6222183813680005,,,,,,,
long,False,0.1328163492641421,,,,,,,
short,True,-0.11762189905902831,11:15:00,False,True,same,False,False,False
long,True,-0.4910019034434998,11:15:00,True,False,opposite,True,True,False
short,False,-1.504539559014273,,,,,,,
long,True,-0.26490066225165476,11:00:00,True,False,opposite,True,False,False
short,True,0.4319654427645814,10:30:00,True,False,opposite,True,True,False
short,True,0.18394429115753397,10:15:00,True,False,opposite,True,True,False
long,False,0.6837606837606813,,,,,,,
short,True,-0.4381588651251489,15:45:00,False,False,none,False,False,False
short,True,-0.307169466047974,11:00:00,False,True,same,False,False,True
